date,#covid19,#ukraine,#travel,#mondaymotivation,#christmas
12/5/2017,0,0,17,0,0
13/05/2017,0,0,15,0,0
14/05/2017,0,0,8,0,0
15/05/2017,0,0,18,29,0
16/05/2017,0,0,30,3,0
17/05/2017,0,0,14,0,0
18/05/2017,0,0,46,0,0
19/05/2017,0,0,15,0,0
20/05/2017,0,0,6,0,0
21/05/2017,0,0,9,0,0
22/05/2017,0,0,17,24,0
23/05/2017,0,0,23,2,0
24/05/2017,0,0,15,0,0
25/05/2017,0,0,24,0,0
26/05/2017,0,0,16,0,0
27/05/2017,0,1,19,0,0
28/05/2017,0,0,8,2,0
29/05/2017,0,0,15,14,0
30/05/2017,0,0,19,3,0
31/05/2017,0,0,17,0,0
1/6/2017,0,0,25,0,0
2/6/2017,0,0,9,0,0
3/6/2017,0,0,19,0,0
4/6/2017,0,0,10,0,0
5/6/2017,0,0,13,30,0
6/6/2017,0,0,29,1,0
7/6/2017,0,0,12,0,0
8/6/2017,0,0,22,0,0
9/6/2017,0,0,16,0,1
10/6/2017,0,0,11,0,0
11/6/2017,0,0,11,0,1
12/6/2017,0,0,19,28,0
13/06/2017,0,0,16,6,0
14/06/2017,0,0,15,0,0
15/06/2017,0,0,25,0,0
16/06/2017,0,0,14,0,0
17/06/2017,0,0,10,0,0
18/06/2017,0,0,8,0,0
19/06/2017,0,2,14,30,0
20/06/2017,0,11,25,0,0
21/06/2017,0,0,9,0,0
22/06/2017,0,0,12,0,1
23/06/2017,0,5,14,0,0
24/06/2017,0,0,19,0,0
25/06/2017,0,0,8,0,0
26/06/2017,0,1,13,37,0
27/06/2017,0,0,22,0,1
28/06/2017,0,0,12,0,0
29/06/2017,0,0,18,0,0
30/06/2017,0,1,16,0,0
1/7/2017,0,0,15,0,0
2/7/2017,0,1,18,0,0
3/7/2017,0,0,15,13,0
4/7/2017,0,0,23,1,5
5/7/2017,0,0,11,0,0
6/7/2017,0,2,19,0,1
7/7/2017,0,0,17,0,0
8/7/2017,0,0,16,0,0
9/7/2017,0,0,8,0,0
10/7/2017,0,1,18,40,0
11/7/2017,0,1,28,0,0
12/7/2017,0,0,22,0,0
13/07/2017,0,0,27,0,0
14/07/2017,0,0,19,0,0
15/07/2017,0,0,10,0,0
16/07/2017,0,0,15,1,0
17/07/2017,0,0,15,26,1
18/07/2017,0,0,27,4,1
19/07/2017,0,0,22,0,1
20/07/2017,0,0,23,0,1
21/07/2017,0,0,13,0,0
22/07/2017,0,0,8,0,0
23/07/2017,0,0,11,0,0
24/07/2017,0,0,25,36,0
25/07/2017,0,0,26,2,0
26/07/2017,0,0,19,0,1
27/07/2017,0,0,14,0,1
28/07/2017,0,0,28,0,1
29/07/2017,0,0,8,0,0
30/07/2017,0,0,14,0,0
31/07/2017,0,0,21,32,0
1/8/2017,0,1,21,1,0
2/8/2017,0,0,16,0,0
3/8/2017,0,0,19,0,0
4/8/2017,0,0,14,0,0
5/8/2017,0,0,14,0,0
6/8/2017,0,0,11,0,0
7/8/2017,0,0,19,33,0
8/8/2017,0,0,25,0,0
9/8/2017,0,1,20,0,1
10/8/2017,0,0,11,0,0
11/8/2017,0,0,20,0,0
12/8/2017,0,0,9,0,0
13/08/2017,0,0,5,0,0
14/08/2017,0,0,21,29,1
15/08/2017,0,0,21,0,0
16/08/2017,0,0,18,0,0
17/08/2017,0,0,16,0,0
18/08/2017,0,0,9,0,0
19/08/2017,0,0,15,0,0
20/08/2017,0,0,18,0,0
21/08/2017,0,0,11,26,0
22/08/2017,0,0,17,1,0
23/08/2017,0,0,23,1,0
24/08/2017,0,1,21,0,1
25/08/2017,0,0,15,1,1
26/08/2017,0,0,15,0,2
27/08/2017,0,0,11,0,0
28/08/2017,0,0,8,21,0
29/08/2017,0,1,19,1,0
30/08/2017,0,0,14,0,1
31/08/2017,0,0,15,0,0
1/9/2017,0,1,15,0,0
2/9/2017,0,0,10,0,1
3/9/2017,0,0,18,0,0
4/9/2017,0,0,14,19,1
5/9/2017,0,0,16,0,2
6/9/2017,0,0,17,0,0
7/9/2017,0,0,16,0,0
8/9/2017,0,0,23,0,0
9/9/2017,0,0,22,0,0
10/9/2017,0,0,14,1,0
11/9/2017,0,0,22,28,0
12/9/2017,0,0,26,0,3
13/09/2017,0,1,26,0,0
14/09/2017,0,0,23,0,2
15/09/2017,0,0,17,1,1
16/09/2017,0,0,21,0,1
17/09/2017,0,0,21,0,2
18/09/2017,0,1,13,38,1
19/09/2017,0,0,29,1,0
20/09/2017,0,0,19,0,1
21/09/2017,0,0,24,0,0
22/09/2017,0,0,22,0,4
23/09/2017,0,0,18,0,1
24/09/2017,0,0,17,1,1
25/09/2017,0,0,25,35,1
26/09/2017,0,0,19,1,1
27/09/2017,0,0,18,0,0
28/09/2017,0,0,11,0,0
29/09/2017,0,0,11,0,0
30/09/2017,0,0,15,0,0
1/10/2017,0,0,5,1,4
2/10/2017,0,0,11,18,2
3/10/2017,0,0,12,0,3
4/10/2017,0,0,18,0,2
5/10/2017,0,0,13,0,0
6/10/2017,0,0,15,0,3
7/10/2017,0,0,12,0,3
8/10/2017,0,0,7,0,1
9/10/2017,0,0,11,28,0
10/10/2017,0,0,14,1,2
11/10/2017,0,1,15,0,4
12/10/2017,0,0,11,0,2
13/10/2017,0,0,18,0,1
14/10/2017,0,0,9,0,0
15/10/2017,0,0,8,0,0
16/10/2017,0,0,10,28,1
17/10/2017,0,0,20,0,2
18/10/2017,0,0,14,0,3
19/10/2017,0,0,13,0,1
20/10/2017,0,0,16,0,3
21/10/2017,0,0,9,0,2
22/10/2017,0,0,10,0,3
23/10/2017,0,0,10,37,1
24/10/2017,0,0,15,2,4
25/10/2017,0,0,16,0,2
26/10/2017,0,0,13,0,3
27/10/2017,0,1,5,0,2
28/10/2017,0,0,8,0,4
29/10/2017,0,1,9,0,2
30/10/2017,0,0,14,23,6
31/10/2017,0,0,12,1,7
1/11/2017,0,0,10,0,7
2/11/2017,0,0,15,0,7
3/11/2017,0,1,8,0,4
4/11/2017,0,0,4,0,7
5/11/2017,0,0,16,0,15
6/11/2017,0,1,12,36,13
7/11/2017,0,0,15,1,10
8/11/2017,0,0,24,0,7
9/11/2017,0,0,14,0,13
10/11/2017,0,2,14,0,13
11/11/2017,0,1,12,0,7
12/11/2017,0,0,11,0,8
13/11/2017,0,0,12,37,8
14/11/2017,0,0,13,1,12
15/11/2017,0,0,14,0,18
16/11/2017,0,1,9,0,12
17/11/2017,0,0,20,0,13
18/11/2017,0,0,7,0,15
19/11/2017,0,0,11,0,11
20/11/2017,0,0,16,27,38
21/11/2017,0,1,18,2,40
22/11/2017,0,0,16,0,26
23/11/2017,0,1,17,0,15
24/11/2017,0,1,10,0,25
25/11/2017,0,0,12,0,20
26/11/2017,0,3,18,0,34
27/11/2017,0,0,14,39,30
28/11/2017,0,0,14,5,38
29/11/2017,0,1,14,0,36
30/11/2017,0,0,12,0,32
1/12/2017,0,0,12,0,64
2/12/2017,0,0,14,0,51
3/12/2017,0,0,22,0,33
4/12/2017,0,0,23,42,42
5/12/2017,0,2,14,2,50
6/12/2017,0,2,8,0,40
7/12/2017,0,0,17,0,63
8/12/2017,0,1,15,0,40
9/12/2017,0,1,20,0,44
10/12/2017,0,1,17,0,37
11/12/2017,0,1,17,37,44
12/12/2017,0,0,15,3,61
13/12/2017,0,0,16,0,58
14/12/2017,0,0,18,0,51
15/12/2017,0,1,3,0,81
16/12/2017,0,0,16,0,50
17/12/2017,0,0,7,0,41
18/12/2017,0,0,11,28,66
19/12/2017,0,0,8,5,74
20/12/2017,0,0,15,1,65
21/12/2017,0,0,9,0,83
22/12/2017,0,1,8,0,96
23/12/2017,0,0,12,0,88
24/12/2017,0,0,7,0,211
25/12/2017,0,0,4,2,193
26/12/2017,0,2,11,1,35
27/12/2017,0,0,8,0,22
28/12/2017,0,0,9,1,8
29/12/2017,0,0,9,0,10
30/12/2017,0,1,8,0,6
31/12/2017,0,0,8,0,6
1/1/2018,0,0,16,5,7
2/1/2018,0,0,10,0,2
3/1/2018,0,0,18,1,1
4/1/2018,0,0,11,0,1
5/1/2018,0,1,13,4,5
6/1/2018,0,0,11,0,2
7/1/2018,0,0,9,2,3
8/1/2018,0,0,7,33,1
9/1/2018,0,0,11,5,1
10/1/2018,0,0,11,0,3
11/1/2018,0,2,15,0,1
12/1/2018,0,0,12,0,1
13/01/2018,0,0,15,0,1
14/01/2018,0,0,12,0,0
15/01/2018,0,1,9,27,1
16/01/2018,0,0,10,4,0
17/01/2018,0,1,12,0,2
18/01/2018,0,0,10,0,1
19/01/2018,0,0,12,0,3
20/01/2018,0,0,9,0,1
21/01/2018,0,1,9,0,1
22/01/2018,0,0,9,49,1
23/01/2018,0,0,13,4,0
24/01/2018,0,2,14,0,2
25/01/2018,0,0,17,0,1
26/01/2018,0,0,9,0,0
27/01/2018,0,0,8,0,2
28/01/2018,0,0,10,0,3
29/01/2018,0,0,5,38,2
30/01/2018,0,0,10,3,1
31/01/2018,0,0,10,0,0
1/2/2018,0,0,8,0,1
2/2/2018,0,0,10,0,0
3/2/2018,0,0,11,0,1
4/2/2018,0,0,10,0,0
5/2/2018,0,1,16,47,0
6/2/2018,0,0,10,2,0
7/2/2018,0,0,21,0,0
8/2/2018,0,0,16,0,0
9/2/2018,0,1,4,0,0
10/2/2018,0,0,10,1,0
11/2/2018,0,0,9,0,0
12/2/2018,0,0,9,50,0
13/02/2018,0,0,17,4,1
14/02/2018,0,0,10,0,0
15/02/2018,0,0,11,0,0
16/02/2018,0,1,13,0,0
17/02/2018,0,3,8,0,0
18/02/2018,0,1,13,1,0
19/02/2018,0,0,18,46,0
20/02/2018,0,1,14,4,0
21/02/2018,0,0,10,0,0
22/02/2018,0,0,7,0,1
23/02/2018,0,0,6,0,0
24/02/2018,0,1,5,0,0
25/02/2018,0,0,10,0,1
26/02/2018,0,0,16,38,0
27/02/2018,0,0,13,6,0
28/02/2018,0,0,7,1,0
1/3/2018,0,0,4,0,0
2/3/2018,0,0,7,0,0
3/3/2018,0,0,12,0,0
4/3/2018,0,0,10,1,0
5/3/2018,0,1,5,33,0
6/3/2018,0,0,11,2,1
7/3/2018,0,0,27,0,0
8/3/2018,0,0,9,3,0
9/3/2018,0,0,10,0,0
10/3/2018,0,0,10,0,0
11/3/2018,0,0,7,0,1
12/3/2018,0,0,14,45,1
13/03/2018,0,0,19,2,0
14/03/2018,0,0,11,0,0
15/03/2018,0,0,8,0,0
16/03/2018,0,0,13,0,0
17/03/2018,0,0,10,0,1
18/03/2018,0,0,12,0,0
19/03/2018,0,0,13,45,1
20/03/2018,0,1,10,1,0
21/03/2018,0,0,7,0,0
22/03/2018,0,0,10,0,1
23/03/2018,0,1,5,0,0
24/03/2018,0,0,8,1,0
25/03/2018,0,0,10,0,0
26/03/2018,0,0,11,39,0
27/03/2018,0,0,15,4,0
28/03/2018,0,0,10,0,0
29/03/2018,0,0,20,0,0
30/03/2018,0,0,16,0,0
31/03/2018,0,0,9,0,0
1/4/2018,0,0,16,0,1
2/4/2018,0,0,14,36,0
3/4/2018,0,0,11,2,0
4/4/2018,0,0,18,0,0
5/4/2018,0,0,12,0,0
6/4/2018,0,0,16,0,1
7/4/2018,0,0,15,0,0
8/4/2018,0,0,8,0,1
9/4/2018,0,0,12,38,0
10/4/2018,0,0,18,4,0
11/4/2018,0,0,18,0,0
12/4/2018,0,0,11,0,0
13/04/2018,0,0,13,0,0
14/04/2018,0,0,13,0,0
15/04/2018,0,0,7,0,0
16/04/2018,0,0,9,44,0
17/04/2018,0,0,19,2,0
18/04/2018,0,4,17,1,1
19/04/2018,0,3,18,1,0
20/04/2018,0,0,14,0,0
21/04/2018,0,0,10,0,0
22/04/2018,0,0,10,1,0
23/04/2018,0,2,12,28,0
24/04/2018,0,0,18,1,1
25/04/2018,0,0,23,0,0
26/04/2018,0,0,20,0,0
27/04/2018,0,1,13,0,0
28/04/2018,0,0,10,0,0
29/04/2018,0,0,10,0,0
30/04/2018,0,0,13,45,1
1/5/2018,0,1,12,3,0
2/5/2018,0,0,20,0,0
3/5/2018,0,0,8,0,0
4/5/2018,0,0,23,0,0
5/5/2018,0,0,13,0,0
6/5/2018,0,0,10,0,0
7/5/2018,0,0,14,40,0
8/5/2018,0,0,14,3,0
9/5/2018,0,0,16,0,0
10/5/2018,0,0,22,0,0
11/5/2018,0,0,17,0,0
12/5/2018,0,0,22,0,0
13/05/2018,0,0,12,0,0
14/05/2018,0,0,14,38,0
15/05/2018,0,0,13,1,0
16/05/2018,0,0,14,0,1
17/05/2018,0,0,10,0,1
18/05/2018,0,0,18,1,0
19/05/2018,0,0,10,0,0
20/05/2018,0,0,14,0,0
21/05/2018,0,2,14,42,0
22/05/2018,0,1,16,2,0
23/05/2018,0,1,10,0,0
24/05/2018,0,1,8,0,0
25/05/2018,0,0,9,0,0
26/05/2018,0,0,17,0,0
27/05/2018,0,1,9,0,0
28/05/2018,0,1,7,15,0
29/05/2018,0,0,13,1,0
30/05/2018,0,1,13,1,0
31/05/2018,0,0,13,1,0
1/6/2018,0,0,11,0,0
2/6/2018,0,0,7,0,0
3/6/2018,0,0,2,0,0
4/6/2018,0,0,8,52,1
5/6/2018,0,0,9,5,0
6/6/2018,0,1,15,0,0
7/6/2018,0,0,10,0,0
8/6/2018,0,0,19,0,1
9/6/2018,0,0,10,0,0
10/6/2018,0,0,11,1,0
11/6/2018,0,1,15,48,0
12/6/2018,0,1,14,2,0
13/06/2018,0,0,16,1,0
14/06/2018,0,1,13,0,1
15/06/2018,0,1,16,0,0
16/06/2018,0,2,12,0,0
17/06/2018,0,0,15,0,0
18/06/2018,0,0,7,40,0
19/06/2018,0,2,20,4,0
20/06/2018,0,0,28,1,1
21/06/2018,0,1,20,1,1
22/06/2018,0,1,15,0,0
23/06/2018,0,0,19,0,0
24/06/2018,0,0,12,0,0
25/06/2018,0,2,20,52,0
26/06/2018,0,2,33,4,0
27/06/2018,0,2,20,0,0
28/06/2018,0,0,18,0,0
29/06/2018,0,0,14,0,0
30/06/2018,0,1,21,1,0
1/7/2018,0,0,16,1,0
2/7/2018,0,1,16,51,0
3/7/2018,0,1,18,2,1
4/7/2018,0,0,19,0,1
5/7/2018,0,3,19,0,0
6/7/2018,0,0,12,0,0
7/7/2018,0,0,14,0,0
8/7/2018,0,0,10,2,0
9/7/2018,0,4,13,55,0
10/7/2018,0,5,28,4,1
11/7/2018,0,2,17,0,0
12/7/2018,0,6,19,0,1
13/07/2018,0,3,22,0,0
14/07/2018,0,0,12,0,1
15/07/2018,0,0,10,1,1
16/07/2018,0,2,19,61,0
17/07/2018,0,1,26,2,1
18/07/2018,0,0,18,0,0
19/07/2018,0,0,10,1,1
20/07/2018,0,0,18,0,1
21/07/2018,0,0,10,0,0
22/07/2018,0,0,19,1,1
23/07/2018,0,0,12,66,2
24/07/2018,0,1,27,2,3
25/07/2018,0,0,14,0,0
26/07/2018,0,1,24,0,4
27/07/2018,0,1,17,0,1
28/07/2018,0,4,21,0,0
29/07/2018,0,0,16,1,0
30/07/2018,0,0,16,56,0
31/07/2018,0,0,23,0,0
1/8/2018,0,0,17,0,1
2/8/2018,0,1,26,0,0
3/8/2018,0,0,40,0,1
4/8/2018,0,1,17,0,0
5/8/2018,0,0,14,0,0
6/8/2018,0,1,29,59,0
7/8/2018,0,2,37,2,1
8/8/2018,0,1,18,0,0
9/8/2018,0,1,33,0,0
10/8/2018,0,2,33,0,0
11/8/2018,0,0,10,0,0
12/8/2018,0,0,11,1,0
13/08/2018,0,0,21,49,0
14/08/2018,0,0,25,6,0
15/08/2018,0,0,11,0,0
16/08/2018,0,4,35,0,0
17/08/2018,0,1,14,0,0
18/08/2018,0,2,9,1,0
19/08/2018,0,1,28,0,1
20/08/2018,0,1,38,54,1
21/08/2018,0,5,27,3,2
22/08/2018,0,5,30,1,1
23/08/2018,0,3,28,0,2
24/08/2018,0,5,28,0,1
25/08/2018,0,0,15,0,0
26/08/2018,0,0,14,1,0
27/08/2018,0,0,35,42,0
28/08/2018,0,1,22,2,1
29/08/2018,0,1,34,0,1
30/08/2018,0,0,61,0,1
31/08/2018,0,1,15,0,0
1/9/2018,0,1,14,0,2
2/9/2018,0,0,42,1,0
3/9/2018,0,0,19,44,1
4/9/2018,0,0,40,4,0
5/9/2018,0,1,56,0,3
6/9/2018,0,0,40,0,1
7/9/2018,0,2,40,0,3
8/9/2018,0,0,28,0,0
9/9/2018,0,0,17,1,3
10/9/2018,0,0,15,61,1
11/9/2018,0,0,22,3,1
12/9/2018,0,5,27,0,1
13/09/2018,0,1,29,0,0
14/09/2018,0,1,42,0,0
15/09/2018,0,1,37,0,1
16/09/2018,0,0,47,0,0
17/09/2018,0,2,38,54,2
18/09/2018,0,2,38,4,4
19/09/2018,0,2,32,1,1
20/09/2018,0,1,29,0,0
21/09/2018,0,5,23,0,0
22/09/2018,0,1,38,0,0
23/09/2018,0,1,14,0,1
24/09/2018,0,1,18,50,0
25/09/2018,0,6,21,2,3
26/09/2018,0,0,25,0,0
27/09/2018,0,1,26,0,2
28/09/2018,0,0,34,0,1
29/09/2018,0,2,15,0,0
30/09/2018,0,1,16,0,1
1/10/2018,0,6,9,51,1
2/10/2018,0,2,18,1,5
3/10/2018,0,1,18,0,6
4/10/2018,0,1,10,0,1
5/10/2018,0,3,13,0,2
6/10/2018,0,2,11,0,0
7/10/2018,0,1,13,0,1
8/10/2018,0,1,14,52,2
9/10/2018,0,2,18,1,1
10/10/2018,0,0,13,0,8
11/10/2018,0,0,26,0,1
12/10/2018,0,1,18,0,5
13/10/2018,0,5,12,0,4
14/10/2018,0,0,12,0,2
15/10/2018,0,3,10,46,4
16/10/2018,0,1,19,2,4
17/10/2018,0,0,15,0,6
18/10/2018,0,1,23,0,4
19/10/2018,0,0,12,0,1
20/10/2018,0,0,13,0,6
21/10/2018,0,0,8,0,1
22/10/2018,0,1,16,48,1
23/10/2018,0,1,19,1,3
24/10/2018,0,1,15,0,3
25/10/2018,0,0,16,0,3
26/10/2018,0,1,13,0,4
27/10/2018,0,1,8,0,7
28/10/2018,0,0,5,0,8
29/10/2018,0,0,11,36,4
30/10/2018,0,0,25,1,3
31/10/2018,0,0,11,0,5
1/11/2018,0,1,14,0,20
2/11/2018,0,1,13,0,11
3/11/2018,0,0,15,0,5
4/11/2018,0,0,14,1,4
5/11/2018,0,2,13,59,15
6/11/2018,0,3,32,5,10
7/11/2018,0,1,28,0,10
8/11/2018,0,0,29,0,16
9/11/2018,0,0,23,0,20
10/11/2018,0,0,15,0,12
11/11/2018,0,0,14,0,11
12/11/2018,0,0,13,51,18
13/11/2018,0,1,26,2,22
14/11/2018,0,0,22,1,19
15/11/2018,0,2,9,0,23
16/11/2018,0,2,14,0,17
17/11/2018,0,0,10,0,14
18/11/2018,0,0,7,0,22
19/11/2018,0,0,22,68,22
20/11/2018,0,0,19,3,25
21/11/2018,0,1,13,0,17
22/11/2018,0,0,13,0,19
23/11/2018,0,0,12,1,26
24/11/2018,0,0,13,0,25
25/11/2018,0,2,14,0,36
26/11/2018,0,5,24,52,45
27/11/2018,0,1,32,3,42
28/11/2018,0,0,23,0,48
29/11/2018,0,2,21,0,40
30/11/2018,0,0,12,0,51
1/12/2018,0,1,14,0,57
2/12/2018,0,1,9,0,62
3/12/2018,0,3,18,43,50
4/12/2018,0,0,16,1,79
5/12/2018,0,2,26,1,58
6/12/2018,0,1,17,1,55
7/12/2018,0,1,13,0,73
8/12/2018,0,1,10,0,63
9/12/2018,0,3,10,0,60
10/12/2018,0,1,11,41,80
11/12/2018,0,1,23,1,85
12/12/2018,0,3,15,3,79
13/12/2018,0,4,24,0,104
14/12/2018,0,5,18,1,97
15/12/2018,0,2,20,0,79
16/12/2018,0,2,20,1,74
17/12/2018,0,3,26,42,86
18/12/2018,0,2,24,1,112
19/12/2018,0,1,23,0,120
20/12/2018,0,1,20,0,112
21/12/2018,0,1,17,0,136
22/12/2018,0,0,7,0,98
23/12/2018,0,0,15,0,103
24/12/2018,0,1,37,14,257
25/12/2018,0,0,12,0,274
26/12/2018,0,1,8,0,70
27/12/2018,0,3,17,0,42
28/12/2018,0,0,21,0,16
29/12/2018,0,0,17,0,14
30/12/2018,0,1,8,0,15
31/12/2018,0,6,19,12,14
1/1/2019,0,0,13,1,3
2/1/2019,0,2,11,0,2
3/1/2019,0,1,20,0,1
4/1/2019,0,1,24,0,3
5/1/2019,0,1,15,0,5
6/1/2019,0,3,8,0,8
7/1/2019,0,0,19,61,4
8/1/2019,0,1,30,1,2
9/1/2019,0,1,11,0,10
10/1/2019,0,1,23,0,3
11/1/2019,0,1,16,0,1
12/1/2019,0,1,13,0,2
13/01/2019,0,0,21,0,0
14/01/2019,0,0,23,49,1
15/01/2019,0,0,18,2,2
16/01/2019,0,1,30,0,2
17/01/2019,0,2,18,2,1
18/01/2019,0,2,18,0,1
19/01/2019,0,0,14,0,1
20/01/2019,0,0,14,0,0
21/01/2019,0,3,23,41,0
22/01/2019,0,2,26,2,1
23/01/2019,0,2,19,0,1
24/01/2019,0,3,15,0,0
25/01/2019,0,3,23,0,1
26/01/2019,0,1,22,0,1
27/01/2019,0,0,15,0,0
28/01/2019,0,0,24,57,0
29/01/2019,0,0,21,1,1
30/01/2019,0,0,26,1,0
31/01/2019,0,2,27,0,1
1/2/2019,0,1,17,0,0
2/2/2019,0,0,26,0,0
3/2/2019,0,1,12,0,0
4/2/2019,0,0,32,42,0
5/2/2019,0,1,23,2,0
6/2/2019,0,0,19,0,0
7/2/2019,0,0,24,0,1
8/2/2019,0,0,15,0,0
9/2/2019,0,1,13,0,0
10/2/2019,0,0,17,0,0
11/2/2019,0,2,25,55,0
12/2/2019,0,0,22,1,1
13/02/2019,0,3,26,0,0
14/02/2019,0,1,23,0,0
15/02/2019,0,0,24,0,0
16/02/2019,0,0,19,0,0
17/02/2019,0,0,12,0,0
18/02/2019,0,1,20,50,0
19/02/2019,0,3,24,3,0
20/02/2019,0,3,24,0,0
21/02/2019,0,2,28,0,0
22/02/2019,0,0,10,0,1
23/02/2019,0,3,27,0,2
24/02/2019,0,1,14,0,0
25/02/2019,0,0,23,60,0
26/02/2019,0,1,30,7,0
27/02/2019,0,3,20,0,0
28/02/2019,0,3,22,0,2
1/3/2019,0,0,16,0,0
2/3/2019,0,1,11,0,0
3/3/2019,0,0,17,1,0
4/3/2019,0,1,14,31,0
5/3/2019,0,1,30,6,0
6/3/2019,0,0,25,0,0
7/3/2019,0,4,10,0,0
8/3/2019,0,3,16,0,0
9/3/2019,0,1,17,0,0
10/3/2019,0,4,20,0,0
11/3/2019,0,6,21,50,0
12/3/2019,0,0,25,3,0
13/03/2019,0,1,17,0,0
14/03/2019,0,2,20,0,1
15/03/2019,0,0,13,0,1
16/03/2019,0,1,12,0,0
17/03/2019,0,3,14,0,0
18/03/2019,0,1,16,43,0
19/03/2019,0,0,19,14,1
20/03/2019,0,0,15,0,1
21/03/2019,0,0,24,0,0
22/03/2019,0,1,26,0,0
23/03/2019,0,0,23,0,0
24/03/2019,0,2,20,0,0
25/03/2019,0,3,17,53,1
26/03/2019,0,1,22,2,0
27/03/2019,0,3,26,0,0
28/03/2019,0,0,34,0,0
29/03/2019,0,3,32,0,0
30/03/2019,0,2,19,0,0
31/03/2019,0,6,13,0,0
1/4/2019,0,2,18,45,1
2/4/2019,0,0,25,1,1
3/4/2019,0,0,29,1,1
4/4/2019,0,1,33,0,0
5/4/2019,0,0,27,0,0
6/4/2019,0,0,21,0,0
7/4/2019,0,0,18,0,0
8/4/2019,0,1,21,72,0
9/4/2019,0,0,27,1,0
10/4/2019,0,3,27,0,0
11/4/2019,0,2,23,0,0
12/4/2019,0,3,14,0,0
13/04/2019,0,2,14,0,1
14/04/2019,0,0,11,0,0
15/04/2019,0,2,14,60,0
16/04/2019,0,0,19,1,0
17/04/2019,0,0,20,0,0
18/04/2019,0,2,17,0,1
19/04/2019,0,1,15,0,1
20/04/2019,0,1,25,0,0
21/04/2019,0,7,7,0,2
22/04/2019,0,6,19,30,1
23/04/2019,0,2,20,0,0
24/04/2019,0,5,19,0,0
25/04/2019,0,1,27,1,0
26/04/2019,0,0,20,0,0
27/04/2019,0,1,11,0,0
28/04/2019,0,0,14,0,0
29/04/2019,0,6,21,54,1
30/04/2019,0,1,18,2,1
1/5/2019,0,0,15,0,0
2/5/2019,0,2,11,0,0
3/5/2019,0,1,17,0,0
4/5/2019,0,3,10,0,0
5/5/2019,0,0,12,0,0
6/5/2019,0,3,9,30,0
7/5/2019,0,0,24,0,0
8/5/2019,0,0,17,0,0
9/5/2019,0,0,21,0,0
10/5/2019,0,3,15,0,0
11/5/2019,0,0,10,0,0
12/5/2019,0,1,17,0,0
13/05/2019,0,0,19,38,0
14/05/2019,0,0,22,0,0
15/05/2019,0,0,16,0,0
16/05/2019,0,5,28,0,0
17/05/2019,0,1,23,0,0
18/05/2019,0,1,18,0,0
19/05/2019,0,0,21,0,0
20/05/2019,0,2,21,45,0
21/05/2019,0,1,13,1,1
22/05/2019,0,0,21,0,1
23/05/2019,0,1,19,0,0
24/05/2019,0,0,25,0,0
25/05/2019,0,0,13,0,0
26/05/2019,0,0,26,0,0
27/05/2019,0,2,17,21,0
28/05/2019,0,0,27,3,1
29/05/2019,0,3,19,0,0
30/05/2019,0,2,19,0,0
31/05/2019,0,0,17,0,2
1/6/2019,0,0,14,0,0
2/6/2019,0,1,16,0,0
3/6/2019,0,1,17,54,0
