date,#covid19,#ukraine,#travel,#mondaymotivation,#christmas
4/6/2019,0,0,20,2,0
5/6/2019,0,0,19,0,0
6/6/2019,0,0,23,0,1
7/6/2019,0,0,25,0,1
8/6/2019,0,0,27,0,2
9/6/2019,0,0,19,0,0
10/6/2019,0,1,19,55,0
11/6/2019,0,3,26,1,1
12/6/2019,0,0,17,0,1
13/06/2019,0,1,20,0,0
14/06/2019,0,0,18,0,0
15/06/2019,0,1,11,0,1
16/06/2019,0,1,12,0,0
17/06/2019,0,3,13,47,0
18/06/2019,0,1,27,1,0
19/06/2019,0,1,22,0,1
20/06/2019,0,1,22,0,1
21/06/2019,0,1,27,0,1
22/06/2019,0,0,12,0,0
23/06/2019,0,1,11,0,2
24/06/2019,0,1,15,41,2
25/06/2019,0,1,28,1,2
26/06/2019,0,0,25,0,1
27/06/2019,0,3,24,0,1
28/06/2019,0,0,19,0,3
29/06/2019,0,2,24,0,0
30/06/2019,0,0,22,0,6
1/7/2019,0,4,17,43,0
2/7/2019,0,1,25,0,3
3/7/2019,0,5,33,0,2
4/7/2019,0,0,24,0,1
5/7/2019,0,2,15,0,0
6/7/2019,0,0,12,0,1
7/7/2019,0,1,8,1,0
8/7/2019,0,1,21,49,0
9/7/2019,0,0,23,2,0
10/7/2019,0,1,20,1,0
11/7/2019,0,3,12,0,2
12/7/2019,0,1,13,0,0
13/07/2019,0,0,19,0,1
14/07/2019,0,0,16,0,1
15/07/2019,0,1,25,52,2
16/07/2019,0,1,28,1,2
17/07/2019,0,5,31,0,0
18/07/2019,0,0,22,0,0
19/07/2019,0,1,10,0,3
20/07/2019,0,1,17,0,0
21/07/2019,0,0,7,0,1
22/07/2019,0,0,19,61,2
23/07/2019,0,3,21,1,1
24/07/2019,0,0,18,0,3
25/07/2019,0,2,19,0,3
26/07/2019,0,0,12,0,0
27/07/2019,0,0,13,0,0
28/07/2019,0,0,13,0,0
29/07/2019,0,0,18,62,2
30/07/2019,0,2,33,1,2
31/07/2019,0,0,23,0,4
1/8/2019,0,0,21,1,2
2/8/2019,0,1,17,0,0
3/8/2019,0,0,10,0,1
4/8/2019,0,0,12,2,1
5/8/2019,0,0,16,50,1
6/8/2019,0,2,21,3,0
7/8/2019,0,0,15,0,1
8/8/2019,0,3,22,0,0
9/8/2019,0,1,18,0,1
10/8/2019,0,0,13,0,1
11/8/2019,0,2,20,1,0
12/8/2019,0,1,22,49,2
13/08/2019,0,1,22,0,1
14/08/2019,0,1,18,0,0
15/08/2019,0,2,17,0,0
16/08/2019,0,0,22,0,1
17/08/2019,0,0,11,0,0
18/08/2019,0,0,13,0,0
19/08/2019,0,1,24,62,0
20/08/2019,0,1,23,1,3
21/08/2019,0,0,21,0,0
22/08/2019,0,3,18,0,1
23/08/2019,0,2,13,0,6
24/08/2019,0,2,14,0,0
25/08/2019,0,1,17,0,2
26/08/2019,0,0,25,50,1
27/08/2019,0,1,18,0,1
28/08/2019,0,2,24,0,0
29/08/2019,0,0,10,0,2
30/08/2019,0,0,11,0,1
31/08/2019,0,0,12,0,1
1/9/2019,0,0,8,0,4
2/9/2019,0,1,11,42,3
3/9/2019,0,0,15,2,1
4/9/2019,0,0,22,0,0
5/9/2019,0,0,12,0,0
6/9/2019,0,0,17,0,0
7/9/2019,0,2,8,0,1
8/9/2019,0,2,12,0,0
9/9/2019,0,4,20,59,4
10/9/2019,0,0,12,2,0
11/9/2019,0,1,15,0,0
12/9/2019,0,2,12,0,3
13/09/2019,0,3,24,0,3
14/09/2019,0,2,13,0,2
15/09/2019,0,0,14,1,1
16/09/2019,0,2,17,54,2
17/09/2019,0,3,19,1,1
18/09/2019,0,3,25,0,2
19/09/2019,0,0,15,0,4
20/09/2019,0,3,26,0,2
21/09/2019,0,3,9,0,3
22/09/2019,0,0,19,0,0
23/09/2019,0,5,22,50,2
24/09/2019,0,2,19,1,4
25/09/2019,0,2,25,0,2
26/09/2019,0,3,22,0,2
27/09/2019,0,5,19,0,1
28/09/2019,0,2,19,0,4
29/09/2019,0,1,10,0,0
30/09/2019,0,4,20,42,3
1/10/2019,0,5,19,3,5
2/10/2019,0,4,29,0,3
3/10/2019,0,1,28,0,3
4/10/2019,0,1,19,0,3
5/10/2019,0,1,9,0,5
6/10/2019,0,0,11,0,4
7/10/2019,0,4,17,63,5
8/10/2019,0,1,27,1,2
9/10/2019,0,1,15,0,4
10/10/2019,0,0,7,0,4
11/10/2019,0,1,13,0,3
12/10/2019,0,3,13,0,5
13/10/2019,0,0,12,0,4
14/10/2019,0,4,18,47,5
15/10/2019,0,2,19,0,8
16/10/2019,0,1,20,0,4
17/10/2019,0,0,15,0,5
18/10/2019,0,2,11,0,4
19/10/2019,0,0,8,0,2
20/10/2019,0,0,9,0,0
21/10/2019,0,0,22,58,1
22/10/2019,0,1,12,1,10
23/10/2019,0,2,12,0,4
24/10/2019,0,1,11,0,6
25/10/2019,0,1,20,0,4
26/10/2019,0,0,8,0,1
27/10/2019,0,0,9,0,12
28/10/2019,0,0,13,51,6
29/10/2019,0,0,18,2,7
30/10/2019,0,0,11,1,9
31/10/2019,0,3,48,0,10
1/11/2019,0,1,10,0,12
2/11/2019,0,0,10,0,6
3/11/2019,0,1,9,2,7
4/11/2019,0,2,21,50,14
5/11/2019,0,1,23,3,15
6/11/2019,0,3,25,2,13
7/11/2019,0,3,20,1,17
8/11/2019,0,2,27,0,5
9/11/2019,0,0,13,0,12
10/11/2019,0,0,14,0,13
11/11/2019,0,0,12,45,16
12/11/2019,0,0,16,1,20
13/11/2019,0,5,14,0,18
14/11/2019,0,3,16,0,19
15/11/2019,0,0,18,1,18
16/11/2019,0,0,18,0,8
17/11/2019,0,0,15,1,19
18/11/2019,0,2,14,61,17
19/11/2019,0,0,20,2,21
20/11/2019,0,2,10,1,30
21/11/2019,0,1,25,0,20
22/11/2019,0,2,29,0,19
23/11/2019,0,2,16,0,25
24/11/2019,0,0,8,0,15
25/11/2019,0,0,11,42,33
26/11/2019,0,0,32,2,26
27/11/2019,0,0,19,1,31
28/11/2019,0,0,13,0,33
29/11/2019,0,0,11,0,53
30/11/2019,0,1,12,0,35
1/12/2019,0,0,22,1,52
2/12/2019,0,0,22,42,74
3/12/2019,0,1,26,1,62
4/12/2019,0,0,22,0,59
5/12/2019,0,0,19,0,78
6/12/2019,0,0,33,1,83
7/12/2019,0,0,14,0,65
8/12/2019,0,1,31,0,64
9/12/2019,0,6,17,50,65
10/12/2019,0,1,17,2,79
11/12/2019,0,1,21,2,61
12/12/2019,0,1,72,0,70
13/12/2019,0,0,22,0,102
14/12/2019,0,0,9,0,53
15/12/2019,0,1,8,0,53
16/12/2019,0,0,13,54,90
17/12/2019,0,0,21,2,93
18/12/2019,0,1,29,1,80
19/12/2019,0,2,31,0,98
20/12/2019,0,2,15,0,120
21/12/2019,0,0,9,0,107
22/12/2019,0,0,14,0,71
23/12/2019,0,0,20,23,143
24/12/2019,0,0,14,1,258
25/12/2019,0,0,15,0,286
26/12/2019,0,0,25,0,60
27/12/2019,0,0,13,0,31
28/12/2019,0,0,11,0,14
29/12/2019,0,0,22,0,5
30/12/2019,0,0,29,27,14
31/12/2019,0,1,12,2,5
1/1/2020,0,1,14,0,3
2/1/2020,0,1,16,0,5
3/1/2020,0,1,14,0,4
4/1/2020,0,1,10,0,0
5/1/2020,0,0,16,0,4
6/1/2020,0,1,19,55,4
7/1/2020,0,1,22,2,4
8/1/2020,0,7,17,0,2
9/1/2020,0,6,28,0,1
10/1/2020,0,2,15,0,3
11/1/2020,0,4,14,1,0
12/1/2020,0,1,8,0,1
13/01/2020,0,0,15,63,5
14/01/2020,0,0,31,5,0
15/01/2020,0,0,20,0,2
16/01/2020,0,2,30,0,3
17/01/2020,0,0,21,0,1
18/01/2020,0,0,14,0,2
19/01/2020,0,0,19,1,1
20/01/2020,1,0,20,56,2
21/01/2020,4,2,29,5,2
22/01/2020,3,1,18,1,3
23/01/2020,9,2,19,0,2
24/01/2020,15,0,23,0,1
25/01/2020,10,0,24,0,1
26/01/2020,8,0,13,5,0
27/01/2020,21,1,28,50,4
28/01/2020,19,0,19,2,3
29/01/2020,32,0,31,1,2
30/01/2020,32,0,28,0,1
31/01/2020,37,0,29,0,1
1/2/2020,17,1,16,0,0
2/2/2020,10,0,6,0,0
3/2/2020,30,2,21,65,3
4/2/2020,32,0,31,5,2
5/2/2020,22,2,26,0,1
6/2/2020,21,1,26,0,1
7/2/2020,19,3,32,0,1
8/2/2020,9,13,17,0,1
9/2/2020,17,1,10,0,0
10/2/2020,16,0,19,62,1
11/2/2020,28,4,23,1,1
12/2/2020,24,1,26,0,1
13/02/2020,19,4,30,0,2
14/02/2020,20,4,18,0,2
15/02/2020,9,0,20,0,0
16/02/2020,8,0,14,1,0
17/02/2020,6,1,23,67,0
18/02/2020,21,2,28,4,0
19/02/2020,14,2,24,0,2
20/02/2020,26,0,25,0,1
21/02/2020,19,1,28,0,2
22/02/2020,26,0,8,0,0
23/02/2020,39,0,17,0,0
24/02/2020,45,0,27,83,2
25/02/2020,71,0,33,2,1
26/02/2020,79,0,28,0,1
27/02/2020,119,1,17,0,1
28/02/2020,110,0,27,0,2
29/02/2020,66,0,22,0,0
1/3/2020,64,1,16,0,0
2/3/2020,120,1,16,65,4
3/3/2020,124,1,21,0,2
4/3/2020,130,0,21,0,1
5/3/2020,140,1,21,0,1
6/3/2020,164,0,20,0,1
7/3/2020,103,0,19,0,0
8/3/2020,101,0,16,0,0
9/3/2020,213,1,22,46,1
10/3/2020,257,0,26,2,1
11/3/2020,318,2,19,0,0
12/3/2020,499,1,19,1,3
13/03/2020,611,3,25,0,1
14/03/2020,435,0,8,0,0
15/03/2020,456,0,13,0,0
16/03/2020,696,0,22,47,1
17/03/2020,803,0,18,1,1
18/03/2020,811,1,8,1,2
19/03/2020,821,2,16,2,0
20/03/2020,825,0,13,0,2
21/03/2020,545,0,6,0,0
22/03/2020,524,0,9,0,0
23/03/2020,808,0,9,59,0
24/03/2020,780,0,4,0,1
25/03/2020,768,0,8,0,0
26/03/2020,732,0,14,0,0
27/03/2020,680,0,12,0,0
28/03/2020,406,2,11,0,1
29/03/2020,400,1,11,0,0
30/03/2020,611,3,14,56,1
31/03/2020,598,1,14,0,2
1/4/2020,666,0,16,0,1
2/4/2020,655,0,10,0,1
3/4/2020,587,0,12,0,0
4/4/2020,379,0,9,0,0
5/4/2020,303,1,8,0,3
6/4/2020,557,0,10,61,0
7/4/2020,679,0,11,2,1
8/4/2020,562,1,10,0,0
9/4/2020,594,0,6,0,0
10/4/2020,444,0,14,0,0
11/4/2020,297,0,13,0,0
12/4/2020,249,0,8,0,0
13/04/2020,360,2,14,34,1
14/04/2020,496,0,15,3,1
15/04/2020,478,3,13,0,0
16/04/2020,481,2,13,0,1
17/04/2020,515,1,15,1,0
18/04/2020,332,1,10,0,0
19/04/2020,235,0,9,0,0
20/04/2020,467,1,8,48,0
21/04/2020,427,0,18,3,2
22/04/2020,444,1,14,0,0
23/04/2020,483,0,19,0,0
24/04/2020,412,0,17,0,0
25/04/2020,210,0,10,0,1
26/04/2020,196,0,12,0,0
27/04/2020,426,3,14,66,0
28/04/2020,429,0,10,3,1
29/04/2020,439,1,42,0,0
30/04/2020,429,0,19,0,1
1/5/2020,346,1,13,0,2
2/5/2020,195,0,8,0,0
3/5/2020,147,0,8,0,0
4/5/2020,338,0,16,53,1
5/5/2020,355,1,28,3,2
6/5/2020,351,2,15,1,0
7/5/2020,323,1,20,1,0
8/5/2020,293,3,7,0,0
9/5/2020,162,0,12,0,0
10/5/2020,124,0,7,1,1
11/5/2020,275,0,16,59,1
12/5/2020,297,0,17,1,1
13/05/2020,298,2,10,0,1
14/05/2020,314,0,21,0,0
15/05/2020,292,0,15,0,0
16/05/2020,135,0,14,0,1
17/05/2020,130,0,7,1,0
18/05/2020,283,1,16,62,2
19/05/2020,292,0,24,4,1
20/05/2020,238,0,64,0,0
21/05/2020,233,0,14,1,1
22/05/2020,215,0,12,0,0
23/05/2020,97,0,12,0,2
24/05/2020,100,0,12,0,1
25/05/2020,148,1,12,24,2
26/05/2020,234,1,12,2,1
27/05/2020,230,0,16,0,1
28/05/2020,254,2,18,0,1
29/05/2020,209,0,16,0,2
30/05/2020,94,0,12,1,0
31/05/2020,92,0,9,0,2
1/6/2020,140,1,10,39,0
2/6/2020,189,1,12,6,0
3/6/2020,181,0,20,0,0
4/6/2020,204,1,15,0,0
5/6/2020,174,0,17,0,1
6/6/2020,84,1,7,0,0
7/6/2020,69,0,7,0,0
8/6/2020,163,1,15,57,2
9/6/2020,149,0,22,5,0
10/6/2020,176,2,23,0,1
11/6/2020,144,4,21,0,0
12/6/2020,130,2,22,0,0
13/06/2020,71,0,13,0,0
14/06/2020,52,0,7,1,0
15/06/2020,169,0,18,71,1
16/06/2020,170,3,15,4,1
17/06/2020,158,0,22,0,1
18/06/2020,140,2,20,0,0
19/06/2020,141,1,17,0,1
20/06/2020,62,0,10,0,1
21/06/2020,50,0,13,0,0
22/06/2020,155,1,32,72,2
23/06/2020,148,1,29,2,5
24/06/2020,155,1,16,1,3
25/06/2020,155,2,23,0,2
26/06/2020,144,2,15,0,3
27/06/2020,91,0,15,0,1
28/06/2020,56,0,9,5,1
29/06/2020,155,1,24,65,3
30/06/2020,140,1,22,2,1
1/7/2020,157,1,23,0,4
2/7/2020,135,3,16,0,3
3/7/2020,118,0,13,0,5
4/7/2020,54,2,14,0,2
5/7/2020,45,0,8,0,2
6/7/2020,127,3,16,61,8
7/7/2020,135,0,23,4,4
8/7/2020,170,1,19,0,7
9/7/2020,120,2,23,0,5
10/7/2020,133,2,18,0,7
11/7/2020,66,0,12,0,6
12/7/2020,62,0,13,2,6
13/07/2020,143,1,15,49,11
14/07/2020,129,3,20,2,3
15/07/2020,146,1,15,0,1
16/07/2020,131,1,22,0,2
17/07/2020,129,1,15,1,3
18/07/2020,58,0,7,0,3
19/07/2020,62,0,7,1,9
20/07/2020,130,0,26,50,8
21/07/2020,133,1,12,2,5
22/07/2020,139,0,19,0,5
23/07/2020,120,2,13,0,4
24/07/2020,123,2,12,1,3
25/07/2020,62,0,15,0,8
26/07/2020,52,0,11,1,5
27/07/2020,144,2,34,46,8
28/07/2020,140,0,26,2,1
29/07/2020,118,0,17,0,2
30/07/2020,145,1,15,0,1
31/07/2020,131,1,19,0,2
1/8/2020,63,0,14,0,3
2/8/2020,49,0,6,1,0
3/8/2020,118,0,10,50,1
4/8/2020,105,0,17,1,2
5/8/2020,141,0,22,0,1
6/8/2020,138,0,21,0,1
7/8/2020,95,0,20,0,0
8/8/2020,45,1,13,0,0
9/8/2020,43,0,10,0,1
10/8/2020,113,1,16,52,3
11/8/2020,102,3,18,1,1
12/8/2020,152,0,19,0,3
13/08/2020,119,0,22,0,1
14/08/2020,80,0,21,0,1
15/08/2020,49,0,10,0,2
16/08/2020,44,1,12,0,0
17/08/2020,119,0,17,58,1
18/08/2020,85,1,24,1,2
19/08/2020,108,1,16,0,4
20/08/2020,97,0,19,0,1
21/08/2020,71,1,25,0,3
22/08/2020,51,0,20,0,0
23/08/2020,46,0,14,3,0
24/08/2020,116,5,16,45,2
25/08/2020,102,0,20,2,1
26/08/2020,113,0,23,0,0
27/08/2020,80,0,13,0,2
28/08/2020,100,0,21,2,1
29/08/2020,58,0,10,0,2
30/08/2020,47,0,18,0,1
31/08/2020,91,0,18,52,3
1/9/2020,99,0,21,2,2
2/9/2020,116,1,20,0,3
3/9/2020,111,0,15,0,2
4/9/2020,83,0,23,0,4
5/9/2020,40,0,18,0,3
6/9/2020,37,0,13,0,1
7/9/2020,65,0,14,48,5
8/9/2020,99,2,22,2,0
9/9/2020,125,0,11,0,4
10/9/2020,88,0,18,0,4
11/9/2020,104,1,14,0,4
12/9/2020,48,0,15,0,4
13/09/2020,35,1,13,2,1
14/09/2020,107,0,16,58,1
15/09/2020,101,0,13,2,1
16/09/2020,96,2,16,0,3
17/09/2020,109,2,12,0,4
18/09/2020,80,0,16,0,4
19/09/2020,36,1,17,0,1
20/09/2020,36,1,11,1,0
21/09/2020,88,1,18,57,3
22/09/2020,128,0,17,2,1
23/09/2020,123,3,8,0,2
24/09/2020,129,0,17,0,1
25/09/2020,103,3,10,0,6
26/09/2020,59,1,12,0,0
27/09/2020,33,1,23,0,2
28/09/2020,111,0,20,57,2
29/09/2020,105,2,22,1,9
30/09/2020,119,0,12,0,7
1/10/2020,93,1,13,0,5
2/10/2020,150,0,12,0,5
3/10/2020,68,0,10,1,2
4/10/2020,53,0,15,1,1
5/10/2020,109,0,16,59,3
6/10/2020,162,0,17,1,5
7/10/2020,109,1,15,0,5
8/10/2020,164,0,20,0,10
9/10/2020,149,1,13,0,2
10/10/2020,58,0,3,0,1
11/10/2020,45,0,9,1,2
12/10/2020,105,0,18,62,7
13/10/2020,116,2,8,1,5
14/10/2020,107,0,17,0,9
15/10/2020,108,0,15,0,5
16/10/2020,103,1,14,0,4
17/10/2020,62,0,15,0,8
18/10/2020,50,2,25,0,7
19/10/2020,97,1,18,55,7
20/10/2020,102,2,34,2,3
21/10/2020,111,1,24,0,4
22/10/2020,112,1,20,0,5
23/10/2020,119,0,12,0,4
24/10/2020,59,1,7,1,8
25/10/2020,48,1,10,0,116
26/10/2020,102,0,13,46,7
27/10/2020,120,0,9,1,4
28/10/2020,123,0,16,0,5
29/10/2020,124,0,19,0,4
30/10/2020,107,0,16,0,12
31/10/2020,70,0,6,0,4
1/11/2020,48,0,5,0,14
2/11/2020,104,0,15,54,8
3/11/2020,122,0,21,2,18
4/11/2020,102,0,14,0,11
5/11/2020,116,0,20,0,5
6/11/2020,78,0,8,0,14
7/11/2020,53,0,10,0,8
8/11/2020,41,0,10,1,15
9/11/2020,115,0,11,53,13
10/11/2020,121,0,16,5,24
11/11/2020,98,1,18,1,18
12/11/2020,137,0,16,3,16
13/11/2020,126,0,17,0,13
14/11/2020,63,0,7,0,10
15/11/2020,48,0,6,0,14
16/11/2020,125,0,14,63,28
17/11/2020,130,4,22,0,19
18/11/2020,125,0,8,0,18
19/11/2020,140,0,19,0,23
20/11/2020,124,1,9,0,20
21/11/2020,76,0,11,0,14
22/11/2020,50,1,9,0,14
23/11/2020,112,0,12,56,32
24/11/2020,98,0,12,2,36
25/11/2020,93,0,13,0,31
26/11/2020,111,1,12,0,29
27/11/2020,71,0,10,0,34
28/11/2020,41,0,14,0,28
29/11/2020,52,1,8,0,36
30/11/2020,82,0,13,57,34
1/12/2020,138,0,16,2,59
2/12/2020,104,1,13,0,59
3/12/2020,148,2,11,0,54
4/12/2020,108,0,9,0,67
5/12/2020,59,1,7,0,37
6/12/2020,53,0,11,0,57
7/12/2020,115,0,5,52,98
8/12/2020,98,0,14,0,61
9/12/2020,113,2,17,0,75
10/12/2020,109,0,12,0,72
11/12/2020,89,1,11,0,79
12/12/2020,53,0,7,0,58
13/12/2020,54,1,12,0,60
14/12/2020,114,1,14,49,82
15/12/2020,99,0,34,1,80
16/12/2020,115,1,14,0,94
17/12/2020,128,0,12,0,88
18/12/2020,105,0,9,0,84
19/12/2020,72,0,8,0,64
20/12/2020,67,0,6,0,52
21/12/2020,105,0,10,37,93
22/12/2020,116,0,11,2,106
23/12/2020,93,0,6,0,127
24/12/2020,68,0,9,0,268
25/12/2020,35,1,8,0,306
26/12/2020,25,0,8,0,62
27/12/2020,42,0,5,0,24
28/12/2020,65,0,15,31,25
29/12/2020,80,1,13,2,24
30/12/2020,89,1,17,0,8
31/12/2020,75,0,10,0,7
1/1/2021,25,0,7,0,4
2/1/2021,22,0,6,0,3
3/1/2021,34,1,8,0,2
4/1/2021,84,0,6,46,6
5/1/2021,90,0,17,2,4
6/1/2021,94,1,12,0,4
7/1/2021,76,0,14,0,1
8/1/2021,99,0,10,0,1
9/1/2021,44,0,8,0,1
10/1/2021,43,0,10,0,2
11/1/2021,102,0,9,44,3
12/1/2021,112,0,15,0,2
13/01/2021,104,0,12,0,1
14/01/2021,129,1,9,0,1
15/01/2021,86,3,12,0,0
16/01/2021,71,2,6,0,1
17/01/2021,35,0,3,0,0
18/01/2021,83,0,12,46,0
19/01/2021,112,0,12,4,1
20/01/2021,104,0,14,0,0
21/01/2021,100,0,14,0,1
22/01/2021,99,1,16,0,1
23/01/2021,54,0,12,0,0
24/01/2021,49,0,10,0,0
25/01/2021,111,0,24,53,0
26/01/2021,115,0,19,1,0
27/01/2021,96,2,8,0,1
28/01/2021,103,1,11,0,2
29/01/2021,97,0,10,0,1
30/01/2021,44,1,10,0,1
31/01/2021,49,1,10,0,2
1/2/2021,116,1,11,48,0
2/2/2021,94,1,20,6,1
3/2/2021,116,3,11,0,0
4/2/2021,122,0,12,0,2
5/2/2021,84,0,10,0,0
6/2/2021,42,0,15,0,0
7/2/2021,42,1,5,0,0
8/2/2021,101,2,9,56,0
9/2/2021,107,0,14,3,0
10/2/2021,100,4,9,0,0
11/2/2021,97,4,16,0,0
12/2/2021,72,0,15,0,1
13/02/2021,36,3,7,1,2
14/02/2021,47,0,7,0,0
15/02/2021,88,0,8,43,0
16/02/2021,74,1,12,3,0
17/02/2021,115,2,16,0,1
18/02/2021,79,1,9,0,0
19/02/2021,91,2,9,0,0
20/02/2021,49,1,4,0,0
21/02/2021,51,1,5,0,0
22/02/2021,97,2,7,57,0
23/02/2021,127,2,13,3,1
24/02/2021,117,1,18,0,0
25/02/2021,111,2,8,0,0
26/02/2021,113,2,11,0,0
27/02/2021,63,1,6,0,0
28/02/2021,48,1,10,0,1
1/3/2021,101,2,7,41,1
2/3/2021,136,3,11,2,2
3/3/2021,121,1,4,0,0
4/3/2021,124,1,11,0,0
5/3/2021,139,0,10,0,0
6/3/2021,55,0,4,0,0
7/3/2021,51,1,9,1,0
8/3/2021,105,2,9,30,0
9/3/2021,111,1,17,1,0
10/3/2021,121,1,14,0,0
11/3/2021,150,0,8,0,0
12/3/2021,155,0,7,0,2
13/03/2021,61,3,19,0,0
14/03/2021,46,0,15,0,1
15/03/2021,107,0,9,50,0
16/03/2021,89,1,16,1,0
17/03/2021,108,1,11,0,0
18/03/2021,123,0,11,0,0
19/03/2021,129,3,12,1,0
20/03/2021,58,0,9,0,0
21/03/2021,41,0,11,1,1
22/03/2021,100,0,7,53,0
23/03/2021,152,2,18,2,0
24/03/2021,132,3,24,0,0
25/03/2021,100,0,15,0,0
26/03/2021,131,2,15,0,0
27/03/2021,58,1,9,0,0
28/03/2021,51,0,14,0,0
29/03/2021,129,1,12,37,0
30/03/2021,117,2,13,1,0
31/03/2021,141,0,12,1,2
1/4/2021,118,0,8,0,1
2/4/2021,98,1,9,0,0
3/4/2021,42,1,15,0,0
4/4/2021,38,1,4,0,0
5/4/2021,73,3,11,39,0
6/4/2021,101,1,13,1,0
7/4/2021,134,2,20,0,0
8/4/2021,107,4,13,0,1
9/4/2021,126,5,23,0,0
10/4/2021,53,5,11,0,0
11/4/2021,51,0,17,0,0
12/4/2021,88,4,13,51,0
13/04/2021,103,3,21,2,0
14/04/2021,122,3,16,0,0
15/04/2021,108,3,9,0,1
16/04/2021,97,3,10,0,0
17/04/2021,43,0,13,0,0
18/04/2021,41,1,13,0,0
19/04/2021,115,0,14,56,0
20/04/2021,115,3,24,0,0
21/04/2021,90,4,22,0,0
22/04/2021,92,0,18,0,0
23/04/2021,110,2,13,0,0
24/04/2021,60,0,14,0,0
25/04/2021,50,0,9,0,0
26/04/2021,112,2,14,51,0
27/04/2021,101,1,15,0,0
28/04/2021,137,3,12,0,0
29/04/2021,121,4,11,0,0
30/04/2021,107,0,10,1,1
1/5/2021,47,0,9,0,0
2/5/2021,38,2,9,0,0
3/5/2021,91,2,12,40,1
4/5/2021,116,0,15,0,0
5/5/2021,107,2,12,0,0
6/5/2021,114,1,13,0,0
7/5/2021,120,6,10,0,0
8/5/2021,63,0,16,0,1
9/5/2021,52,1,10,0,1
10/5/2021,113,1,22,51,1
11/5/2021,122,2,19,2,0
12/5/2021,107,0,19,0,0
13/05/2021,117,0,17,0,0
14/05/2021,87,1,16,0,0
15/05/2021,49,1,11,0,0
16/05/2021,52,1,9,1,1
17/05/2021,77,2,10,44,0
18/05/2021,107,2,19,1,1
19/05/2021,93,2,12,0,0
20/05/2021,75,3,14,0,1
21/05/2021,103,0,18,0,0
22/05/2021,56,2,16,0,0
23/05/2021,43,0,7,0,1
24/05/2021,88,0,18,55,1
