date,#covid19,#ukraine,#travel,#mondaymotivation,#christmas
25/05/2021,97,2,16,3,0
26/05/2021,98,2,17,1,0
27/05/2021,94,4,14,0,0
28/05/2021,88,3,12,0,0
29/05/2021,53,0,14,1,0
30/05/2021,45,1,7,0,0
31/05/2021,52,2,13,31,0
1/6/2021,76,3,18,2,0
2/6/2021,85,2,14,0,0
3/6/2021,83,1,13,0,0
4/6/2021,69,0,17,0,1
5/6/2021,34,2,14,0,0
6/6/2021,20,0,14,1,0
7/6/2021,65,2,14,51,1
8/6/2021,59,2,13,1,0
9/6/2021,78,2,16,0,0
10/6/2021,76,5,18,0,0
11/6/2021,77,4,13,0,0
12/6/2021,29,0,13,0,1
13/06/2021,27,2,7,0,0
14/06/2021,66,1,16,39,1
15/06/2021,88,2,21,1,0
16/06/2021,71,4,11,0,0
17/06/2021,77,3,17,0,0
18/06/2021,69,2,12,0,0
19/06/2021,23,0,10,0,0
20/06/2021,35,0,8,0,0
21/06/2021,69,1,17,40,0
22/06/2021,65,4,14,1,2
23/06/2021,77,2,16,0,1
24/06/2021,76,4,10,0,0
25/06/2021,68,1,18,0,1
26/06/2021,36,1,8,0,0
27/06/2021,34,0,7,0,0
28/06/2021,53,2,17,43,1
29/06/2021,59,6,10,2,1
30/06/2021,61,2,12,0,1
1/7/2021,60,0,6,0,0
2/7/2021,61,6,13,0,2
3/7/2021,27,5,10,0,0
4/7/2021,21,4,7,0,2
5/7/2021,57,1,18,31,1
6/7/2021,69,2,16,1,1
7/7/2021,77,1,12,0,2
8/7/2021,62,5,12,0,2
9/7/2021,69,0,9,0,1
10/7/2021,31,0,10,1,0
11/7/2021,30,0,11,0,1
12/7/2021,47,2,7,44,0
13/07/2021,70,1,19,1,1
14/07/2021,78,0,12,0,2
15/07/2021,93,1,15,0,0
16/07/2021,79,0,14,1,3
17/07/2021,48,0,13,0,2
18/07/2021,43,0,14,0,1
19/07/2021,82,1,13,42,2
20/07/2021,68,0,18,0,1
21/07/2021,72,1,15,0,1
22/07/2021,78,2,23,0,1
23/07/2021,76,0,11,0,3
24/07/2021,34,0,7,0,1
25/07/2021,32,0,11,0,1
26/07/2021,59,1,31,38,0
27/07/2021,77,1,11,1,1
28/07/2021,86,0,17,1,1
29/07/2021,98,1,17,0,0
30/07/2021,84,0,18,0,1
31/07/2021,36,0,9,0,0
1/8/2021,41,0,15,0,0
2/8/2021,56,2,16,39,1
3/8/2021,83,3,11,2,1
4/8/2021,98,0,11,0,0
5/8/2021,71,3,16,0,0
6/8/2021,77,1,14,0,1
7/8/2021,51,0,12,0,0
8/8/2021,33,0,16,0,0
9/8/2021,82,0,15,31,0
10/8/2021,71,1,13,0,1
11/8/2021,94,0,11,0,0
12/8/2021,96,6,6,0,1
13/08/2021,81,0,19,0,2
14/08/2021,30,0,11,2,0
15/08/2021,18,0,10,0,0
16/08/2021,60,6,14,43,0
17/08/2021,72,2,18,2,0
18/08/2021,83,2,14,0,0
19/08/2021,78,2,17,0,0
20/08/2021,65,3,13,0,0
21/08/2021,37,0,15,0,0
22/08/2021,24,0,12,0,1
23/08/2021,89,6,20,36,0
24/08/2021,67,11,10,3,0
25/08/2021,95,1,16,1,1
26/08/2021,90,2,20,0,0
27/08/2021,58,1,11,0,0
28/08/2021,43,1,9,0,0
29/08/2021,28,3,6,0,0
30/08/2021,72,2,12,34,3
31/08/2021,88,1,15,2,0
1/9/2021,72,1,13,0,1
2/9/2021,84,3,9,0,1
3/9/2021,78,1,18,0,0
4/9/2021,44,2,10,0,0
5/9/2021,36,2,16,1,0
6/9/2021,50,0,12,34,1
7/9/2021,68,0,21,2,0
8/9/2021,64,2,8,0,1
9/9/2021,96,0,15,0,4
10/9/2021,87,1,12,0,1
11/9/2021,30,0,7,0,1
12/9/2021,33,1,11,0,0
13/09/2021,60,0,12,36,6
14/09/2021,66,0,18,0,1
15/09/2021,78,0,12,0,2
16/09/2021,89,1,8,0,1
17/09/2021,106,1,14,0,3
18/09/2021,44,0,19,0,2
19/09/2021,21,0,12,0,0
20/09/2021,78,2,15,35,5
21/09/2021,77,1,18,1,3
22/09/2021,79,2,16,0,5
23/09/2021,81,3,11,0,7
24/09/2021,63,0,15,0,4
25/09/2021,25,0,15,0,2
26/09/2021,42,3,13,0,2
27/09/2021,68,0,19,49,3
28/09/2021,71,2,15,1,2
29/09/2021,68,1,16,0,3
30/09/2021,64,0,15,0,4
1/10/2021,72,0,17,0,3
2/10/2021,30,0,14,0,4
3/10/2021,26,0,11,0,3
4/10/2021,70,1,10,26,2
5/10/2021,68,1,19,1,6
6/10/2021,89,0,15,0,8
7/10/2021,94,0,17,0,3
8/10/2021,67,1,14,0,1
9/10/2021,25,0,10,0,4
10/10/2021,28,0,5,0,0
11/10/2021,45,2,30,30,4
12/10/2021,58,1,17,2,4
13/10/2021,72,0,14,0,10
14/10/2021,83,0,13,0,5
15/10/2021,74,1,11,0,3
16/10/2021,32,1,9,0,4
17/10/2021,40,2,10,2,3
18/10/2021,74,1,12,47,9
19/10/2021,60,2,17,0,6
20/10/2021,69,1,15,0,9
21/10/2021,59,2,10,0,13
22/10/2021,81,2,15,0,7
23/10/2021,16,1,17,0,3
24/10/2021,22,0,12,0,7
25/10/2021,63,0,12,49,8
26/10/2021,68,1,16,3,6
27/10/2021,75,0,12,1,13
28/10/2021,86,2,16,0,15
29/10/2021,61,1,14,1,10
30/10/2021,27,0,12,0,8
31/10/2021,27,0,9,1,7
1/11/2021,57,0,19,31,11
2/11/2021,66,1,18,1,16
3/11/2021,80,1,13,1,7
4/11/2021,64,0,21,2,16
5/11/2021,58,0,20,0,15
6/11/2021,42,1,13,1,12
7/11/2021,21,0,9,1,14
8/11/2021,70,1,22,54,19
9/11/2021,75,1,14,3,20
10/11/2021,73,2,12,0,17
11/11/2021,53,5,15,0,14
12/11/2021,64,1,10,1,19
13/11/2021,29,2,17,1,12
14/11/2021,23,2,11,3,18
15/11/2021,46,1,20,48,21
16/11/2021,50,0,32,3,21
17/11/2021,60,1,24,1,17
18/11/2021,55,1,21,1,17
19/11/2021,88,1,17,0,23
20/11/2021,47,12,10,1,12
21/11/2021,31,4,12,3,13
22/11/2021,71,4,12,34,26
23/11/2021,69,2,24,3,23
24/11/2021,78,2,15,1,30
25/11/2021,61,4,12,0,32
26/11/2021,74,2,15,0,39
27/11/2021,41,2,12,1,32
28/11/2021,59,0,7,1,25
29/11/2021,87,2,11,40,39
30/11/2021,80,2,18,0,35
1/12/2021,71,4,12,1,65
2/12/2021,94,2,11,1,50
3/12/2021,81,4,20,1,57
4/12/2021,41,2,10,1,60
5/12/2021,29,3,4,0,51
6/12/2021,74,2,15,48,68
7/12/2021,79,9,24,1,56
8/12/2021,75,4,12,0,62
9/12/2021,88,2,18,0,65
10/12/2021,72,4,15,0,99
11/12/2021,37,3,4,0,35
12/12/2021,28,5,3,0,48
13/12/2021,71,4,8,43,73
14/12/2021,91,5,16,1,65
15/12/2021,81,7,10,0,60
16/12/2021,84,5,9,0,73
17/12/2021,104,1,12,0,93
18/12/2021,51,5,0,0,48
19/12/2021,40,5,7,0,54
20/12/2021,86,1,15,28,94
21/12/2021,93,10,13,1,91
22/12/2021,107,9,9,1,112
23/12/2021,84,8,11,0,131
24/12/2021,55,2,10,0,284
25/12/2021,22,0,4,0,315
26/12/2021,27,1,3,0,52
27/12/2021,68,2,6,29,33
28/12/2021,72,0,10,0,23
29/12/2021,107,1,16,0,10
30/12/2021,72,0,19,0,9
31/12/2021,76,2,13,0,8
1/1/2022,26,0,9,0,4
2/1/2022,59,0,11,0,4
3/1/2022,81,2,13,29,5
4/1/2022,103,2,14,1,11
5/1/2022,92,2,13,0,4
6/1/2022,83,4,13,0,2
7/1/2022,109,6,5,0,8
8/1/2022,62,2,14,0,3
9/1/2022,48,1,11,0,2
10/1/2022,99,13,13,45,1
11/1/2022,84,5,14,0,4
12/1/2022,87,11,16,0,1
13/01/2022,114,12,16,0,3
14/01/2022,95,8,14,0,1
15/01/2022,60,6,12,0,1
16/01/2022,40,4,12,1,1
17/01/2022,75,11,12,39,1
18/01/2022,121,17,15,1,0
19/01/2022,98,14,14,0,2
20/01/2022,104,10,14,0,0
21/01/2022,105,14,13,0,1
22/01/2022,55,8,9,0,2
23/01/2022,48,12,6,0,1
24/01/2022,97,18,19,51,1
25/01/2022,99,23,24,1,2
26/01/2022,103,23,21,0,2
27/01/2022,113,15,17,0,0
28/01/2022,79,23,14,0,3
29/01/2022,50,9,15,0,1
30/01/2022,37,13,13,0,1
31/01/2022,69,13,17,60,0
1/2/2022,95,20,25,2,2
2/2/2022,66,16,21,0,1
3/2/2022,91,27,20,0,1
4/2/2022,88,11,13,0,0
5/2/2022,34,9,10,0,1
6/2/2022,38,10,13,0,0
7/2/2022,66,22,12,41,1
8/2/2022,70,17,21,4,0
9/2/2022,75,15,24,0,0
10/2/2022,80,15,13,0,2
11/2/2022,62,27,16,0,0
12/2/2022,27,35,9,0,0
13/02/2022,19,33,18,0,0
14/02/2022,73,22,49,35,1
15/02/2022,80,31,22,1,0
16/02/2022,69,31,19,1,1
17/02/2022,82,32,21,0,0
18/02/2022,54,52,19,0,1
19/02/2022,35,34,19,0,0
20/02/2022,36,16,16,0,1
21/02/2022,63,86,15,40,0
22/02/2022,59,112,18,1,0
23/02/2022,57,83,21,1,2
24/02/2022,84,575,13,0,1
25/02/2022,59,471,19,0,1
26/02/2022,18,340,8,1,0
27/02/2022,18,331,7,1,2
28/02/2022,67,408,14,44,1
1/3/2022,77,381,15,0,1
2/3/2022,77,329,10,0,0
3/3/2022,65,309,16,0,1
4/3/2022,55,304,13,0,0
5/3/2022,27,180,7,0,1
6/3/2022,24,185,13,0,0
7/3/2022,60,233,12,58,1
8/3/2022,60,222,19,0,0
9/3/2022,69,199,17,0,0
10/3/2022,76,196,20,0,1
11/3/2022,73,179,18,0,0
12/3/2022,30,107,17,0,1
13/03/2022,33,119,17,0,0
14/03/2022,63,134,13,61,1
15/03/2022,71,167,21,1,0
16/03/2022,65,152,24,0,1
17/03/2022,69,149,23,0,0
18/03/2022,73,140,23,0,1
19/03/2022,21,93,20,0,1
20/03/2022,13,106,12,0,1
21/03/2022,61,140,24,51,0
22/03/2022,61,104,27,1,0
23/03/2022,70,135,13,0,3
24/03/2022,61,133,13,0,1
25/03/2022,53,110,19,0,2
26/03/2022,30,65,12,0,0
27/03/2022,34,52,13,0,1
28/03/2022,42,88,15,45,1
29/03/2022,61,95,23,1,1
30/03/2022,61,93,23,0,0
31/03/2022,65,96,19,0,1
1/4/2022,43,81,11,0,0
2/4/2022,24,47,13,0,1
3/4/2022,13,65,13,1,0
4/4/2022,37,102,20,45,4
5/4/2022,66,81,16,1,0
6/4/2022,51,81,18,0,1
7/4/2022,62,105,17,0,0
8/4/2022,49,92,17,0,0
9/4/2022,27,62,14,0,2
10/4/2022,17,52,20,0,0
11/4/2022,56,73,18,39,1
12/4/2022,58,70,20,3,0
13/04/2022,56,76,6,0,1
14/04/2022,39,63,23,0,3
15/04/2022,33,53,21,0,1
16/04/2022,32,34,11,0,0
17/04/2022,31,25,8,0,2
18/04/2022,34,48,18,37,1
19/04/2022,50,76,31,2,2
20/04/2022,61,55,18,0,0
21/04/2022,69,81,14,0,0
22/04/2022,47,67,27,0,2
23/04/2022,14,57,12,0,1
24/04/2022,23,43,16,0,1
25/04/2022,60,69,22,54,0
26/04/2022,53,71,23,1,1
27/04/2022,64,56,20,0,0
28/04/2022,47,62,12,0,1
29/04/2022,48,63,14,0,0
30/04/2022,27,21,9,0,1
1/5/2022,19,41,15,0,0
2/5/2022,38,52,16,40,1
3/5/2022,29,56,14,2,2
4/5/2022,50,62,14,0,0
5/5/2022,55,57,12,0,2
6/5/2022,44,72,9,0,0
7/5/2022,24,23,14,0,2
8/5/2022,15,49,12,0,0
9/5/2022,27,61,23,36,3
10/5/2022,35,60,30,5,1
11/5/2022,50,48,18,0,1
12/5/2022,63,52,18,0,0
13/05/2022,59,66,16,0,1
14/05/2022,22,58,19,0,0
15/05/2022,14,42,12,0,0
16/05/2022,40,56,11,51,2
17/05/2022,62,70,18,0,0
18/05/2022,36,58,20,0,1
19/05/2022,49,70,20,0,0
20/05/2022,37,55,19,0,1
21/05/2022,20,37,18,0,1
22/05/2022,17,22,19,1,1
23/05/2022,53,53,16,60,0
24/05/2022,40,60,37,2,0
25/05/2022,42,44,21,0,2
26/05/2022,43,38,18,0,0
27/05/2022,35,35,22,0,0
28/05/2022,22,36,13,0,0
29/05/2022,17,29,8,0,1
30/05/2022,35,63,22,52,0
31/05/2022,43,63,22,1,1
1/6/2022,46,53,21,0,0
2/6/2022,40,42,24,0,1
3/6/2022,50,63,25,0,0
4/6/2022,17,32,21,0,1
5/6/2022,10,33,16,0,0
6/6/2022,33,51,22,60,1
7/6/2022,40,52,34,4,0
8/6/2022,41,52,15,0,1
9/6/2022,51,41,23,0,1
10/6/2022,31,32,18,1,0
11/6/2022,24,34,25,0,1
12/6/2022,19,23,17,0,0
13/06/2022,42,38,18,54,2
14/06/2022,47,28,24,6,1
15/06/2022,44,33,11,0,1
16/06/2022,49,67,23,0,0
17/06/2022,52,37,24,0,2
18/06/2022,31,15,19,0,0
19/06/2022,21,23,12,0,0
20/06/2022,26,43,10,55,2
21/06/2022,31,40,23,1,0
22/06/2022,47,66,26,0,2
23/06/2022,38,68,14,0,0
24/06/2022,36,45,12,0,1
25/06/2022,16,43,9,0,1
26/06/2022,20,38,17,1,1
27/06/2022,46,53,19,48,0
28/06/2022,37,49,30,4,3
29/06/2022,51,39,15,0,2
30/06/2022,36,49,16,0,1
1/7/2022,37,38,13,1,0
2/7/2022,14,21,10,0,2
3/7/2022,10,26,12,1,0
4/7/2022,33,24,12,45,2
5/7/2022,42,39,15,2,0
6/7/2022,41,36,18,0,0
7/7/2022,43,30,22,0,1
8/7/2022,34,35,11,0,1
9/7/2022,21,15,15,0,2
10/7/2022,24,21,13,0,1
11/7/2022,37,30,10,49,4
12/7/2022,40,32,20,1,0
13/07/2022,43,22,17,0,2
14/07/2022,41,27,15,0,0
15/07/2022,33,25,14,1,2
16/07/2022,16,13,10,0,2
17/07/2022,23,11,10,1,1
18/07/2022,41,13,18,62,5
19/07/2022,49,33,24,3,6
20/07/2022,44,44,19,0,3
21/07/2022,56,35,26,0,2
22/07/2022,35,29,13,0,4
23/07/2022,26,16,10,0,3
24/07/2022,21,20,8,0,3
25/07/2022,40,35,14,71,6
26/07/2022,44,26,22,8,3
27/07/2022,42,25,24,0,1
28/07/2022,42,22,24,0,3
29/07/2022,47,29,32,0,3
30/07/2022,18,16,13,0,3
31/07/2022,16,13,12,0,1
1/8/2022,42,11,16,69,3
2/8/2022,45,22,24,2,0
3/8/2022,45,21,16,0,1
4/8/2022,36,24,14,0,2
5/8/2022,38,19,17,0,2
6/8/2022,19,14,14,0,2
7/8/2022,28,10,12,2,1
8/8/2022,37,18,18,63,1
9/8/2022,32,20,29,0,1
10/8/2022,37,20,17,0,1
11/8/2022,35,32,19,0,0
12/8/2022,31,14,17,0,1
13/08/2022,13,7,13,0,1
14/08/2022,20,15,5,0,1
15/08/2022,34,15,19,48,1
16/08/2022,31,26,15,4,1
17/08/2022,43,19,12,0,2
18/08/2022,33,13,16,0,2
19/08/2022,27,24,24,0,1
20/08/2022,14,12,15,0,1
21/08/2022,24,18,16,1,2
22/08/2022,43,26,27,67,1
23/08/2022,52,28,24,2,1
24/08/2022,41,124,25,1,0
25/08/2022,37,42,26,0,2
26/08/2022,39,20,19,0,0
27/08/2022,15,8,24,0,2
28/08/2022,24,15,15,2,0
29/08/2022,34,28,12,66,2
30/08/2022,38,38,16,2,1
31/08/2022,54,24,22,0,1
1/9/2022,46,35,15,0,3
2/9/2022,32,34,15,0,3
3/9/2022,20,18,17,0,1
4/9/2022,18,30,15,2,1
5/9/2022,22,38,17,50,4
6/9/2022,29,25,22,4,4
7/9/2022,38,41,17,0,2
8/9/2022,30,45,15,0,4
9/9/2022,27,32,9,0,4
10/9/2022,17,27,8,0,1
11/9/2022,16,54,8,2,1
12/9/2022,41,48,20,64,2
13/09/2022,31,48,22,1,0
14/09/2022,30,47,11,0,4
15/09/2022,38,36,14,0,0
16/09/2022,43,37,10,0,3
17/09/2022,11,31,11,0,2
18/09/2022,25,26,5,0,1
19/09/2022,38,32,19,80,0
20/09/2022,38,44,16,1,4
21/09/2022,46,104,14,1,1
22/09/2022,44,62,20,0,5
23/09/2022,41,46,22,0,3
24/09/2022,15,27,22,0,2
25/09/2022,17,31,12,1,0
26/09/2022,33,29,25,68,5
27/09/2022,44,47,32,2,3
28/09/2022,32,51,20,1,4
29/09/2022,34,48,7,0,3
30/09/2022,45,66,12,0,2
1/10/2022,25,45,11,0,7
2/10/2022,18,52,10,1,0
3/10/2022,34,53,11,66,6
4/10/2022,43,42,24,0,6
5/10/2022,38,55,16,0,3
6/10/2022,42,46,13,0,2
7/10/2022,34,62,20,0,7
8/10/2022,16,40,11,0,6
9/10/2022,9,25,14,1,3
10/10/2022,37,115,15,54,2
11/10/2022,34,67,17,0,8
12/10/2022,54,51,17,0,5
13/10/2022,50,56,11,0,3
14/10/2022,51,50,12,0,7
15/10/2022,20,35,6,0,5
16/10/2022,19,28,9,0,2
17/10/2022,39,69,13,75,3
18/10/2022,44,43,28,0,7
19/10/2022,44,39,14,0,7
20/10/2022,42,57,14,0,3
21/10/2022,36,54,11,0,9
22/10/2022,15,21,14,1,6
23/10/2022,20,30,11,1,6
24/10/2022,43,46,10,67,7
25/10/2022,30,47,24,2,7
26/10/2022,54,47,22,0,11
27/10/2022,41,41,17,0,8
28/10/2022,37,39,18,0,9
29/10/2022,23,27,10,0,6
30/10/2022,29,23,21,0,6
31/10/2022,52,49,25,48,8
1/11/2022,38,38,24,1,21
2/11/2022,37,34,23,0,13
3/11/2022,35,46,18,0,13
4/11/2022,43,56,14,0,14
5/11/2022,9,28,9,0,18
6/11/2022,17,33,9,0,4
7/11/2022,19,42,19,70,16
8/11/2022,38,29,23,0,17
9/11/2022,35,51,18,0,19
10/11/2022,34,44,25,0,21
11/11/2022,31,63,8,0,21
12/11/2022,23,32,7,0,12
13/11/2022,15,42,11,0,14
14/11/2022,32,52,17,60,19
15/11/2022,33,89,24,0,32
16/11/2022,41,74,24,0,39
17/11/2022,52,46,19,0,29
18/11/2022,34,37,17,0,34
19/11/2022,17,36,13,0,24
20/11/2022,14,32,21,0,20
21/11/2022,43,39,11,43,30
22/11/2022,47,32,45,1,27
23/11/2022,51,62,26,0,22
24/11/2022,36,46,27,6,39
25/11/2022,37,39,16,4,40
26/11/2022,22,31,13,3,174
27/11/2022,38,19,20,5,27
28/11/2022,50,36,28,43,64
29/11/2022,41,66,35,4,58
30/11/2022,45,45,23,3,50
1/12/2022,59,48,14,0,91
2/12/2022,35,47,7,0,94
3/12/2022,21,32,9,0,75
4/12/2022,22,48,5,1,71
5/12/2022,40,70,18,52,92
6/12/2022,48,86,26,1,148
7/12/2022,64,70,24,1,96
8/12/2022,29,34,18,0,667
9/12/2022,50,39,23,0,173
10/12/2022,23,31,13,0,98
11/12/2022,26,31,16,1,80
12/12/2022,50,43,11,53,110
13/12/2022,56,45,26,4,127
14/12/2022,65,58,25,0,119
15/12/2022,53,50,20,0,139
16/12/2022,55,50,28,0,139
17/12/2022,19,40,14,0,95
18/12/2022,27,23,13,0,103
19/12/2022,52,42,24,46,133
20/12/2022,51,51,30,1,145
21/12/2022,67,95,18,0,167
22/12/2022,57,76,23,0,201
23/12/2022,60,44,22,0,264
24/12/2022,22,38,10,1,435
25/12/2022,8,32,8,0,624
26/12/2022,40,34,8,29,121
27/12/2022,55,47,13,1,54
28/12/2022,51,38,25,0,46
29/12/2022,74,64,18,0,22
30/12/2022,62,40,9,0,19
31/12/2022,34,39,15,0,18
1/1/2023,14,35,16,0,14
2/1/2023,35,52,23,45,15
3/1/2023,41,40,17,3,9
4/1/2023,77,48,17,0,9
5/1/2023,51,63,13,0,11
6/1/2023,54,66,15,0,14
7/1/2023,25,42,11,0,14
8/1/2023,34,27,19,0,6
9/1/2023,42,58,22,54,4
10/1/2023,59,57,25,3,3
11/1/2023,71,64,21,0,6
12/1/2023,58,57,19,0,4
13/01/2023,62,76,12,0,4
14/01/2023,27,77,16,0,3
15/01/2023,29,59,13,1,3
16/01/2023,48,68,26,56,3
17/01/2023,57,74,27,2,3
18/01/2023,59,84,27,0,2
19/01/2023,49,119,28,0,1
20/01/2023,54,109,22,0,6
21/01/2023,47,53,37,0,3
22/01/2023,28,63,17,0,1
23/01/2023,59,80,22,56,3
24/01/2023,65,114,27,1,3
25/01/2023,45,139,19,1,2
26/01/2023,71,124,19,0,1
27/01/2023,57,69,20,0,1
28/01/2023,36,59,19,0,3
29/01/2023,24,80,17,0,2
30/01/2023,81,54,23,79,3
31/01/2023,65,77,20,1,1
1/2/2023,81,78,25,0,4
2/2/2023,64,87,18,0,4
3/2/2023,61,81,21,0,6
4/2/2023,18,61,11,0,3
5/2/2023,27,70,12,0,4
6/2/2023,42,80,28,69,1
7/2/2023,50,75,19,2,4
8/2/2023,74,108,20,0,3
9/2/2023,43,106,24,0,5
10/2/2023,52,92,8,0,0
11/2/2023,21,62,17,0,3
12/2/2023,22,64,16,0,3
13/02/2023,60,97,21,70,1
14/02/2023,54,93,16,2,2
15/02/2023,49,108,22,0,3
16/02/2023,54,130,26,0,4
17/02/2023,45,105,27,0,1
18/02/2023,45,88,23,1,4
19/02/2023,48,85,24,0,3
20/02/2023,60,170,27,65,2
21/02/2023,65,199,28,5,2
22/02/2023,69,178,26,0,3
23/02/2023,77,229,19,0,2
24/02/2023,54,565,25,0,1
25/02/2023,40,193,22,0,3
26/02/2023,48,124,14,0,3
27/02/2023,75,116,27,100,1
28/02/2023,86,130,22,2,2
1/3/2023,91,132,21,0,2
2/3/2023,67,163,27,0,1
3/3/2023,76,125,18,0,3
4/3/2023,57,91,10,0,1
5/3/2023,57,75,20,0,2
6/3/2023,72,104,29,68,0
7/3/2023,65,95,25,2,3
8/3/2023,65,108,28,0,1
9/3/2023,58,122,27,0,5
10/3/2023,79,102,20,0,3
11/3/2023,61,95,18,0,2
12/3/2023,55,71,27,1,2
13/03/2023,61,96,19,82,0
14/03/2023,84,124,30,2,2
15/03/2023,70,119,26,0,3
16/03/2023,95,115,33,0,2
17/03/2023,100,146,22,0,1
18/03/2023,87,74,19,0,2
19/03/2023,44,64,21,0,2
20/03/2023,42,124,27,74,2
21/03/2023,99,130,41,2,2
22/03/2023,80,162,28,0,2
23/03/2023,69,133,28,0,2
24/03/2023,73,96,31,0,2
25/03/2023,63,85,16,0,1
26/03/2023,36,100,24,1,0
27/03/2023,76,107,31,149,2
28/03/2023,74,120,32,0,1
29/03/2023,80,111,26,1,3
30/03/2023,80,116,32,0,1
31/03/2023,78,99,24,0,3
1/4/2023,62,107,21,0,1
2/4/2023,39,110,11,1,2
3/4/2023,80,115,35,131,2
4/4/2023,63,159,143,2,2
5/4/2023,65,133,132,0,2
6/4/2023,94,136,159,0,1
7/4/2023,109,125,105,0,4
8/4/2023,73,88,83,0,2
9/4/2023,62,91,122,1,2
10/4/2023,143,137,126,100,1
11/4/2023,158,180,78,3,1
12/4/2023,144,197,56,1,1
13/04/2023,107,125,68,0,2
14/04/2023,87,79,56,0,1
15/04/2023,52,49,91,0,5
16/04/2023,35,46,65,1,3
17/04/2023,41,55,51,44,1
18/04/2023,24,21,86,0,1
19/04/2023,14,7,3,0,0
20/04/2023,1,1,0,0,0
